doi,task,taskLabel,score,rank
10.1002/9781118462706,http://h-da.de/ml-ontology/regression,regression,0.41648679971694946,1
10.1002/9781118462706,http://h-da.de/ml-ontology/image_regression,image regression,0.3753003478050232,2
10.1002/9781118462706,http://h-da.de/ml-ontology/audio_regression,audio regression,0.35133227705955505,3
10.1002/9781119836780.ch7,http://h-da.de/ml-ontology/binary_classification,binary classification,0.35596898198127747,1
10.1002/9781119847717.ch7,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4025927782058716,1
10.1002/9781119847717.ch7,http://h-da.de/ml-ontology/binary_classification,binary classification,0.36791956424713135,2
10.1002/9781119847717.ch7,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3505347669124603,3
10.1002/9781119865605.ch3,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38642001152038574,1
10.1002/9781394155408,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.489374041557312,1
10.1002/9781394155408,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4837748110294342,2
10.1002/9781394155408,http://h-da.de/ml-ontology/feature_selection,feature selection,0.4804408848285675,3
10.1002/9781394155408,http://h-da.de/ml-ontology/classification,classification,0.4701845645904541,4
10.1002/9781394155408,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4455978274345398,5
10.1002/9781394195336.ch7,http://h-da.de/ml-ontology/binary_classification,binary classification,0.39563053846359253,1
10.1002/9781394204878.ch13,http://h-da.de/ml-ontology/image_classification,image classification,0.4229496717453003,1
10.1002/9781394204878.ch13,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4179864823818207,2
10.1002/9781394204878.ch13,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3830132484436035,3
10.1002/9781394204878.ch13,http://h-da.de/ml-ontology/binary_classification,binary classification,0.38238900899887085,4
10.1002/9781394204878.ch13,http://h-da.de/ml-ontology/classification,classification,0.35847875475883484,5
10.1002/9781394214259,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4478945732116699,1
10.1002/9781394214259,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4426867365837097,2
10.1002/9781394214259,http://h-da.de/ml-ontology/image_classification,image classification,0.4093446433544159,3
10.1002/9781394214259,http://h-da.de/ml-ontology/classification,classification,0.3824387788772583,4
10.1002/9781394214259,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3504636287689209,5
10.1002/9781394216147,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3546242117881775,1
10.1002/9781394220649,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4192717671394348,1
10.1002/9781394220649,http://h-da.de/ml-ontology/classification,classification,0.36659500002861023,2
10.1002/9781394220649,http://h-da.de/ml-ontology/binary_classification,binary classification,0.36602768301963806,3
10.1002/9781394234271,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4515562057495117,1
10.1002/9781394234271,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4076341390609741,2
10.1002/9781394248506.ch17,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36642175912857056,1
10.1002/9781394249466.ch10,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4095456600189209,1
10.1002/9781394270804.ch10,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39092883467674255,1
10.1002/9781394270804.ch10,http://h-da.de/ml-ontology/binary_classification,binary classification,0.36402392387390137,2
10.1002/9781394272587.ch13,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36948806047439575,1
10.1002/9781394272587.ch13,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3600952625274658,2
10.1002/9781394275076.ch8,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41878318786621094,1
10.1002/9781394275076.ch8,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37663009762763977,2
10.1002/9781394275076.ch8,http://h-da.de/ml-ontology/regression,regression,0.3653602600097656,3
10.1002/9781394275076.ch8,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35799527168273926,4
10.1002/9781394275076.ch8,http://h-da.de/ml-ontology/binary_classification,binary classification,0.35016053915023804,5
10.1002/9781394275359.ch28,http://h-da.de/ml-ontology/image_classification,image classification,0.4393225908279419,1
10.1002/9781394275359.ch28,http://h-da.de/ml-ontology/binary_classification,binary classification,0.39020106196403503,2
10.1002/9781394275359.ch28,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37369048595428467,3
10.1002/9781394287109.ch2,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.48611390590667725,1
10.1002/9781394287109.ch2,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4475688934326172,2
10.1002/9781394287109.ch2,http://h-da.de/ml-ontology/image_classification,image classification,0.42424333095550537,3
10.1002/9781394287109.ch2,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.39042723178863525,4
10.1002/9781394287109.ch2,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.3896690607070923,5
10.1002/9781394301287.ch11,http://h-da.de/ml-ontology/regression,regression,0.36484184861183167,1
10.1002/9781394301287.ch6,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3909420073032379,1
10.1002/9781394302932.ch1,http://h-da.de/ml-ontology/translation,translation,0.3769703507423401,1
10.1002/9781394316977.ch7,http://h-da.de/ml-ontology/regression,regression,0.5157331824302673,1
10.1002/9781394316977.ch7,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4315493702888489,2
10.1002/adem.202300740,http://h-da.de/ml-ontology/image_regression,image regression,0.350446879863739,1
10.1002/adma.202005713,http://h-da.de/ml-ontology/image_regression,image regression,0.36039453744888306,1
10.1002/adma.202005713,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35562628507614136,2
10.1002/admt.201800136,http://h-da.de/ml-ontology/image_regression,image regression,0.3611980676651001,1
10.1002/admt.201800136,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35853177309036255,2
10.1002/admt.201800653,http://h-da.de/ml-ontology/image_classification,image classification,0.38851916790008545,1
10.1002/admt.201800653,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3527691960334778,2
10.1002/adsu.202200416,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3622913360595703,1
10.1002/adts.202500086,http://h-da.de/ml-ontology/image_regression,image regression,0.3603905439376831,1
10.1002/adts.202500086,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35966700315475464,2
10.1002/advs.202404212,http://h-da.de/ml-ontology/translation,translation,0.35047170519828796,1
10.1002/aesr.202300160,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3516296148300171,1
10.1002/aic.17210,http://h-da.de/ml-ontology/image_regression,image regression,0.44266796112060547,1
10.1002/aic.17210,http://h-da.de/ml-ontology/regression,regression,0.35434770584106445,2
10.1002/aic.17715,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.46979624032974243,1
10.1002/aic.17715,http://h-da.de/ml-ontology/regression,regression,0.4019533693790436,2
10.1002/aic.17715,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3756176829338074,3
10.1002/aic.17715,http://h-da.de/ml-ontology/image_regression,image regression,0.3591235876083374,4
10.1002/aic.17715,http://h-da.de/ml-ontology/audio_regression,audio regression,0.35480543971061707,5
10.1002/aic.18076,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3768669366836548,1
10.1002/aic.18259,http://h-da.de/ml-ontology/translation,translation,0.4583088159561157,1
10.1002/aic.18259,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3584989905357361,2
10.1002/aic.18356,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35669684410095215,1
10.1002/aic.18621,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3650595545768738,1
10.1002/aisy.202500279,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3549981713294983,1
10.1002/aisy.202500427,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40420371294021606,1
10.1002/aisy.202500427,http://h-da.de/ml-ontology/image_regression,image regression,0.3587283492088318,2
10.1002/amp2.10079,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3541025221347809,1
10.1002/amp2.10130,http://h-da.de/ml-ontology/action_recognition,action recognition,0.38183343410491943,1
10.1002/amp2.10130,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3809177279472351,2
10.1002/amp2.10130,http://h-da.de/ml-ontology/binary_classification,binary classification,0.35583198070526123,3
10.1002/amp2.10130,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35056039690971375,4
10.1002/amp2.10148,http://h-da.de/ml-ontology/classification,classification,0.35247373580932617,1
10.1002/ansa.202000122,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3735784888267517,1
10.1002/ansa.202000122,http://h-da.de/ml-ontology/image_regression,image regression,0.3730617165565491,2
10.1002/asmb.2803,http://h-da.de/ml-ontology/feature_selection,feature selection,0.4010222852230072,1
10.1002/asmb.2803,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3663368225097656,2
10.1002/biot.201400790,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36199241876602173,1
10.1002/biot.201400790,http://h-da.de/ml-ontology/image_regression,image regression,0.3570060133934021,2
10.1002/biot.201400790,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35322654247283936,3
10.1002/biot.202400212,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35699212551116943,1
10.1002/bit.28239,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36747342348098755,1
10.1002/bit.28239,http://h-da.de/ml-ontology/image_classification,image classification,0.3571557402610779,2
10.1002/bit.28486,http://h-da.de/ml-ontology/regression,regression,0.40284937620162964,1
10.1002/bit.28486,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35594654083251953,2
10.1002/bit.28499,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40305012464523315,1
10.1002/bit.28903,http://h-da.de/ml-ontology/regression,regression,0.42455634474754333,1
10.1002/bit.28903,http://h-da.de/ml-ontology/image_regression,image regression,0.4053977131843567,2
10.1002/bit.28903,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40202730894088745,3
10.1002/bit.28903,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3850221037864685,4
10.1002/bit.28943,http://h-da.de/ml-ontology/binary_classification,binary classification,0.36198991537094116,1
10.1002/bit.28943,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3615279495716095,2
10.1002/bit.29040,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36846470832824707,1
10.1002/bit.70005,http://h-da.de/ml-ontology/image_regression,image regression,0.40091264247894287,1
10.1002/bit.70005,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3864525556564331,2
10.1002/bit.70005,http://h-da.de/ml-ontology/image_classification,image classification,0.3663780689239502,3
10.1002/btpr.2945,http://h-da.de/ml-ontology/clustering,clustering,0.4090448021888733,1
10.1002/btpr.2945,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4063054323196411,2
10.1002/btpr.2945,http://h-da.de/ml-ontology/classification,classification,0.37435615062713623,3
10.1002/btpr.2945,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3618379235267639,4
10.1002/btpr.2945,http://h-da.de/ml-ontology/feature_reduction,feature reduction,0.3589022159576416,5
10.1002/btpr.3249,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3960150480270386,1
10.1002/btpr.3252,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39288583397865295,1
10.1002/btpr.3493,http://h-da.de/ml-ontology/image_regression,image regression,0.3754148483276367,1
10.1002/btpr.3493,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37071263790130615,2
10.1002/btpr.3493,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35146158933639526,3
10.1002/btpr.3520,http://h-da.de/ml-ontology/image_regression,image regression,0.4676555395126343,1
10.1002/btpr.3520,http://h-da.de/ml-ontology/regression,regression,0.43275997042655945,2
10.1002/btpr.70013,http://h-da.de/ml-ontology/image_regression,image regression,0.4058273434638977,1
10.1002/cae.70048,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38568955659866333,1
10.1002/ceat.202300191,http://h-da.de/ml-ontology/audio_regression,audio regression,0.44033777713775635,1
10.1002/ceat.202300191,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3765307068824768,2
10.1002/ceat.202300191,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3650866150856018,3
10.1002/ceat.202300191,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.36130833625793457,4
10.1002/ceat.202300197,http://h-da.de/ml-ontology/feature_selection,feature selection,0.43338191509246826,1
10.1002/ceat.202300197,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4028477668762207,2
10.1002/ceat.70076,http://h-da.de/ml-ontology/feature_selection,feature selection,0.36626821756362915,1
10.1002/cjce.23669,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.46436652541160583,1
10.1002/cjce.23669,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.3645208477973938,2
10.1002/cjce.24831,http://h-da.de/ml-ontology/audio_regression,audio regression,0.4268534779548645,1
10.1002/cjce.24831,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4070230722427368,2
10.1002/cjce.24831,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38941240310668945,3
10.1002/cjce.24831,http://h-da.de/ml-ontology/audio_classification,audio classification,0.38675791025161743,4
10.1002/cjce.25054,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3977942168712616,1
10.1002/cjce.25433,http://h-da.de/ml-ontology/binary_classification,binary classification,0.398342490196228,1
10.1002/cjce.25433,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3842810392379761,2
10.1002/cjce.25433,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37121260166168213,3
10.1002/cjce.25433,http://h-da.de/ml-ontology/classification,classification,0.3628165125846863,4
10.1002/cjce.25433,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3581475019454956,5
10.1002/cjce.70016,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.367192804813385,1
10.1002/cjce.70024,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3828776478767395,1
10.1002/cjce.70024,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.37586045265197754,2
10.1002/cjce.70024,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37570929527282715,3
10.1002/cjce.70024,http://h-da.de/ml-ontology/regression,regression,0.36517757177352905,4
10.1002/cjce.70032,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4128257632255554,1
10.1002/cjce.70032,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3507319390773773,2
10.1002/col.22769,http://h-da.de/ml-ontology/regression,regression,0.3547998070716858,1
10.1002/cpe.6316,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.35707855224609375,1
10.1002/cpe.6316,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.35251641273498535,2
10.1002/cpe.6460,http://h-da.de/ml-ontology/regression,regression,0.433699369430542,1
10.1002/cpe.6460,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37660765647888184,2
10.1002/cpe.6460,http://h-da.de/ml-ontology/image_regression,image regression,0.36473411321640015,3
10.1002/cpe.7277,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4323984682559967,1
10.1002/cpe.7277,http://h-da.de/ml-ontology/classification,classification,0.40419405698776245,2
10.1002/cpe.7277,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.4006238579750061,3
10.1002/cpe.7277,http://h-da.de/ml-ontology/image_classification,image classification,0.3709661066532135,4
10.1002/cpe.7277,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3598093092441559,5
10.1002/dac.4780,http://h-da.de/ml-ontology/sentiment_analysis,sentiment analysis,0.4456448554992676,1
10.1002/dac.4780,http://h-da.de/ml-ontology/recommendation,recommendation,0.4191039204597473,2
10.1002/dac.4780,http://h-da.de/ml-ontology/text_analytics,text analytics,0.40664222836494446,3
10.1002/eng2.12291,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.46265411376953125,1
10.1002/eng2.12291,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.442898154258728,2
10.1002/eng2.12291,http://h-da.de/ml-ontology/image_classification,image classification,0.44091102480888367,3
10.1002/eng2.12291,http://h-da.de/ml-ontology/binary_classification,binary classification,0.43805450201034546,4
10.1002/eng2.12291,http://h-da.de/ml-ontology/classification,classification,0.3899267315864563,5
10.1002/eqe.70032,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3697502315044403,1
10.1002/er.6217,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38084307312965393,1
10.1002/er.6631,http://h-da.de/ml-ontology/regression,regression,0.4546179175376892,1
10.1002/er.6631,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.40103384852409363,2
10.1002/ese3.1297,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39170050621032715,1
10.1002/ese3.1297,http://h-da.de/ml-ontology/regression,regression,0.3625662326812744,2
10.1002/ese3.1412,http://h-da.de/ml-ontology/regression,regression,0.35507118701934814,1
10.1002/ese3.1911,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3769650459289551,1
10.1002/ese3.1911,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37275341153144836,2
10.1002/ese3.70253,http://h-da.de/ml-ontology/regression,regression,0.356855183839798,1
10.1002/ett.3947,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3790775537490845,1
10.1002/for.2970,http://h-da.de/ml-ontology/regression,regression,0.40353748202323914,1
10.1002/for.2970,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3578585982322693,2
10.1002/hcs2.90,http://h-da.de/ml-ontology/clustering,clustering,0.5481172800064087,1
10.1002/hcs2.90,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.4511488080024719,2
10.1002/hcs2.90,http://h-da.de/ml-ontology/classification,classification,0.3999823331832886,3
10.1002/hcs2.90,http://h-da.de/ml-ontology/community_detection,community detection,0.36545538902282715,4
10.1002/hcs2.90,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3580029010772705,5
10.1002/hyp.13740,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4309160113334656,1
10.1002/hyp.13740,http://h-da.de/ml-ontology/regression,regression,0.37397849559783936,2
10.1002/int.22368,http://h-da.de/ml-ontology/regression,regression,0.3562784492969513,1
10.1002/int.22368,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3549111783504486,2
10.1002/jmri.28353,http://h-da.de/ml-ontology/image_regression,image regression,0.3794724941253662,1
10.1002/jsid.1180,http://h-da.de/ml-ontology/image_classification,image classification,0.47164881229400635,1
10.1002/jsid.1180,http://h-da.de/ml-ontology/image_regression,image regression,0.35568416118621826,2
10.1002/jsid.1180,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3553727865219116,3
10.1002/mma.9835,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.44491511583328247,1
10.1002/mma.9835,http://h-da.de/ml-ontology/binary_classification,binary classification,0.42125415802001953,2
10.1002/mma.9835,http://h-da.de/ml-ontology/image_classification,image classification,0.4047744870185852,3
10.1002/mma.9835,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.39692169427871704,4
10.1002/mma.9835,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.36269834637641907,5
10.1002/nem.2154,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.44375157356262207,1
10.1002/nvsm.1724,http://h-da.de/ml-ontology/classification,classification,0.38547033071517944,1
10.1002/nvsm.1724,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.366295725107193,2
10.1002/nvsm.1724,http://h-da.de/ml-ontology/recommendation,recommendation,0.36308497190475464,3
10.1002/nvsm.1724,http://h-da.de/ml-ontology/feature_selection,feature selection,0.35722923278808594,4
10.1002/pc.26881,http://h-da.de/ml-ontology/image_regression,image regression,0.35843250155448914,1
10.1002/pc.26881,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35232841968536377,2
10.1002/pc.27891,http://h-da.de/ml-ontology/audio_regression,audio regression,0.36062657833099365,1
10.1002/pc.27963,http://h-da.de/ml-ontology/regression,regression,0.35055965185165405,1
10.1002/pc.28238,http://h-da.de/ml-ontology/image_regression,image regression,0.37876391410827637,1
10.1002/pc.29648,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37011587619781494,1
10.1002/pc.29648,http://h-da.de/ml-ontology/regression,regression,0.3636740446090698,2
10.1002/pc.29648,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36116278171539307,3
10.1002/pc.29648,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35337549448013306,4
10.1002/pen.25765,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3554137349128723,1
10.1002/pen.27007,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3510943651199341,1
10.1002/pol.20240586,http://h-da.de/ml-ontology/image_regression,image regression,0.3936205506324768,1
10.1002/polb.24837,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41265231370925903,1
10.1002/polb.24837,http://h-da.de/ml-ontology/image_regression,image regression,0.3563273549079895,2
10.1002/pro.70026,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3647610545158386,1
10.1002/prot.25899,http://h-da.de/ml-ontology/classification,classification,0.3545653223991394,1
10.1002/qre.1377,http://h-da.de/ml-ontology/binary_classification,binary classification,0.39360666275024414,1
10.1002/qre.1377,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3749349117279053,2
10.1002/qre.2538,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.4034495949745178,1
10.1002/qre.2538,http://h-da.de/ml-ontology/regression,regression,0.3929096460342407,2
10.1002/qre.2538,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.38536545634269714,3
10.1002/qre.2538,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.372154176235199,4
10.1002/qre.2538,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37110239267349243,5
10.1002/qre.2980,http://h-da.de/ml-ontology/image_regression,image regression,0.4804075062274933,1
10.1002/qre.2980,http://h-da.de/ml-ontology/regression,regression,0.36314404010772705,2
10.1002/qre.3256,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.43982434272766113,1
10.1002/qre.3256,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39827635884284973,2
10.1002/qre.3256,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3827534317970276,3
10.1002/qre.3256,http://h-da.de/ml-ontology/image_classification,image classification,0.3558294177055359,4
10.1002/qre.3356,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.4418763518333435,1
10.1002/qre.3356,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3996748924255371,2
10.1002/qre.3356,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3734114170074463,3
10.1002/qre.3356,http://h-da.de/ml-ontology/regression,regression,0.3529537618160248,4
10.1002/qre.3356,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35093921422958374,5
10.1002/qre.3398,http://h-da.de/ml-ontology/feature_selection,feature selection,0.5386244654655457,1
10.1002/qre.3398,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39386627078056335,2
10.1002/qre.3398,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3913887143135071,3
10.1002/qre.3760,http://h-da.de/ml-ontology/image_regression,image regression,0.39462852478027344,1
10.1002/qre.3760,http://h-da.de/ml-ontology/regression,regression,0.37837234139442444,2
10.1002/qre.3760,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37049606442451477,3
10.1002/qre.3760,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.3627731204032898,4
10.1002/qre.3797,http://h-da.de/ml-ontology/regression,regression,0.40419772267341614,1
10.1002/qre.3797,http://h-da.de/ml-ontology/image_regression,image regression,0.3924320340156555,2
10.1002/qre.3797,http://h-da.de/ml-ontology/classification,classification,0.37878650426864624,3
10.1002/qre.3797,http://h-da.de/ml-ontology/binary_classification,binary classification,0.37288618087768555,4
10.1002/qre.3797,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.35298460721969604,5
10.1002/qre.70014,http://h-da.de/ml-ontology/image_regression,image regression,0.35215362906455994,1
10.1002/rob.22089,http://h-da.de/ml-ontology/image_classification,image classification,0.4074786305427551,1
10.1002/rob.22089,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38671326637268066,2
10.1002/sdtp.15656,http://h-da.de/ml-ontology/image_classification,image classification,0.38365375995635986,1
10.1002/sdtp.16228,http://h-da.de/ml-ontology/image_regression,image regression,0.402691125869751,1
10.1002/sdtp.17866,http://h-da.de/ml-ontology/image_classification,image classification,0.47546690702438354,1
10.1002/sdtp.17866,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3932033181190491,2
10.1002/sdtp.17866,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3837154805660248,3
10.1002/sdtp.17866,http://h-da.de/ml-ontology/binary_classification,binary classification,0.35874417424201965,4
10.1002/sdtp.17872,http://h-da.de/ml-ontology/image_classification,image classification,0.5687323808670044,1
10.1002/sdtp.17872,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4076717793941498,2
10.1002/sdtp.17872,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37211260199546814,3
10.1002/sdtp.17872,http://h-da.de/ml-ontology/image_segmentation,image segmentation,0.35643643140792847,4
10.1002/sdtp.18143,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.43389594554901123,1
10.1002/sdtp.18143,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3972446918487549,2
10.1002/sdtp.18143,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3772963285446167,3
10.1002/sdtp.18143,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3581010103225708,4
10.1002/sdtp.18351,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39042186737060547,1
10.1002/smr.2163,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.47973209619522095,1
10.1002/solr.202100477,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38535064458847046,1
10.1002/solr.202100477,http://h-da.de/ml-ontology/feature_selection,feature selection,0.352777361869812,2
10.1002/solr.202400473,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.387281209230423,1
10.1002/solr.202400473,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.3626260757446289,2
10.1002/solr.202500576,http://h-da.de/ml-ontology/regression,regression,0.38797521591186523,1
10.1002/srin.202100813,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.45577797293663025,1
10.1002/srin.202100813,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.36081957817077637,2
10.1002/srin.202100820,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4412444829940796,1
10.1002/srin.202100820,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.36723318696022034,2
10.1002/srin.202100820,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3531264662742615,3
10.1002/srin.202100820,http://h-da.de/ml-ontology/regression,regression,0.35073330998420715,4
10.1002/srin.202400551,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4367247223854065,1
10.1002/srin.202400551,http://h-da.de/ml-ontology/regression,regression,0.3651479482650757,2
10.1002/srin.202400551,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3622223734855652,3
10.1002/srin.202400713,http://h-da.de/ml-ontology/regression,regression,0.39380043745040894,1
